year_month,usd_jpy_avg,usd_jpy_eom,trading_days,Country,visitors
2016-02-01,114.809,113.1,21,Sweden,2964.0
2016-02-01,114.809,113.1,21,Netherlands,3094.0
2016-02-01,114.809,113.1,21,Switzerland,2151.0
2016-02-01,114.809,113.1,21,Belgium,1530.0
2016-02-01,114.809,113.1,21,Finland,1903.0
2016-02-01,114.809,113.1,21,Poland,1664.0
2016-02-01,114.809,113.1,21,Denmark,1493.0
2016-02-01,114.809,113.1,21,Norway,1307.0
2016-02-01,114.809,113.1,21,Austria,1421.0
2016-02-01,114.809,113.1,21,Portugal,1127.0
2016-02-01,114.809,113.1,21,Ireland,1151.0
2016-02-01,114.809,113.1,21,The rest of Europe,4439.0
2016-02-01,114.809,113.1,21,Africa,2059.0
2016-02-01,114.809,113.1,21,United States,67616.0
2016-02-01,114.809,113.1,21,Canada,17492.0
2016-02-01,114.809,113.1,21,Mexico,2060.0
2016-02-01,114.809,113.1,21,The rest of NA,542.0
2016-02-01,114.809,113.1,21,Brazil,1577.0
2016-02-01,114.809,113.1,21,The rest of SA,2693.0
2016-02-01,114.809,113.1,21,Australia,35858.0
2016-02-01,114.809,113.1,21,New Zealand,3885.0
2016-02-01,114.809,113.1,21,The rest of Oceania,239.0
2016-02-01,114.809,113.1,21,Stateless,99.0
2016-03-01,112.973,112.34,21,South Korea,374057.0
2016-03-01,112.973,112.34,21,China,498053.0
2016-03-01,112.973,112.34,21,Taiwan,328400.0
2016-03-01,112.973,112.34,21,Hong Kong,160954.0
2016-03-01,112.973,112.34,21,Thailand,99692.0
2016-03-01,112.973,112.34,21,Singapore,32964.0
2016-03-01,112.973,112.34,21,Malaysia,38223.0
2016-03-01,112.973,112.34,21,Indonesia,26828.0
2016-03-01,112.973,112.34,21,Philippines,37525.0
2016-03-01,112.973,112.34,21,Vietnam,23211.0
2016-03-01,112.973,112.34,21,India,9723.0
2016-03-01,112.973,112.34,21,Macau,6774.0
2016-03-01,112.973,112.34,21,Israel,3973.0
2016-03-01,112.973,112.34,21,Mongolia,1956.0
2016-03-01,112.973,112.34,21,Turkey,1595.0
2016-03-01,112.973,112.34,21,The rest of Asia,14119.0
2016-03-01,112.973,112.34,21,United Kingdom,34746.0
2016-03-01,112.973,112.34,21,France,22122.0
2016-03-01,112.973,112.34,21,Germany,21113.0
2016-03-01,112.973,112.34,21,Italy,10687.0
2016-03-01,112.973,112.34,21,Russia,4934.0
2016-03-01,112.973,112.34,21,Spain,8701.0
2016-03-01,112.973,112.34,21,Sweden,6532.0
2016-03-01,112.973,112.34,21,Netherlands,4879.0
2016-03-01,112.973,112.34,21,Switzerland,5167.0
2016-03-01,112.973,112.34,21,Belgium,3355.0
2016-03-01,112.973,112.34,21,Finland,2473.0
2016-03-01,112.973,112.34,21,Poland,2796.0
2016-03-01,112.973,112.34,21,Denmark,3084.0
2016-03-01,112.973,112.34,21,Norway,3265.0
2016-03-01,112.973,112.34,21,Austria,2324.0
2016-03-01,112.973,112.34,21,Portugal,1751.0
2016-03-01,112.973,112.34,21,Ireland,1742.0
2016-03-01,112.973,112.34,21,The rest of Europe,8246.0
2016-03-01,112.973,112.34,21,Africa,2623.0
2016-03-01,112.973,112.34,21,United States,116207.0
2016-03-01,112.973,112.34,21,Canada,26622.0
2016-03-01,112.973,112.34,21,Mexico,4449.0
2016-03-01,112.973,112.34,21,The rest of NA,928.0
2016-03-01,112.973,112.34,21,Brazil,2988.0
2016-03-01,112.973,112.34,21,The rest of SA,3435.0
2016-03-01,112.973,112.34,21,Australia,41763.0
2016-03-01,112.973,112.34,21,New Zealand,4195.0
2016-03-01,112.973,112.34,21,The rest of Oceania,285.0
2016-03-01,112.973,112.34,21,Stateless,91.0
2016-04-01,109.61,107.29,21,South Korea,353660.0
2016-04-01,109.61,107.29,21,China,514866.0
2016-04-01,109.61,107.29,21,Taiwan,384165.0
2016-04-01,109.61,107.29,21,Hong Kong,127245.0
2016-04-01,109.61,107.29,21,Thailand,130992.0
2016-04-01,109.61,107.29,21,Singapore,30576.0
2016-04-01,109.61,107.29,21,Malaysia,38038.0
2016-04-01,109.61,107.29,21,Indonesia,31169.0
2016-04-01,109.61,107.29,21,Philippines,41949.0
2016-04-01,109.61,107.29,21,Vietnam,34134.0
2016-04-01,109.61,107.29,21,India,11583.0
2016-04-01,109.61,107.29,21,Macau,6976.0
2016-04-01,109.61,107.29,21,Israel,5081.0
2016-04-01,109.61,107.29,21,Mongolia,1839.0
2016-04-01,109.61,107.29,21,Turkey,1966.0
2016-04-01,109.61,107.29,21,The rest of Asia,20537.0
2016-04-01,109.61,107.29,21,United Kingdom,28499.0
2016-04-01,109.61,107.29,21,France,33978.0
2016-04-01,109.61,107.29,21,Germany,18048.0
2016-04-01,109.61,107.29,21,Italy,12017.0
2016-04-01,109.61,107.29,21,Russia,5421.0
2016-04-01,109.61,107.29,21,Spain,6422.0
2016-04-01,109.61,107.29,21,Sweden,5047.0
2016-04-01,109.61,107.29,21,Netherlands,7047.0
2016-04-01,109.61,107.29,21,Switzerland,5328.0
2016-04-01,109.61,107.29,21,Belgium,2739.0
2016-04-01,109.61,107.29,21,Finland,2354.0
2016-04-01,109.61,107.29,21,Poland,4245.0
2016-04-01,109.61,107.29,21,Denmark,2090.0
2016-04-01,109.61,107.29,21,Norway,1386.0
2016-04-01,109.61,107.29,21,Austria,2008.0
2016-04-01,109.61,107.29,21,Portugal,1840.0
2016-04-01,109.61,107.29,21,Ireland,1416.0
2016-04-01,109.61,107.29,21,The rest of Europe,9889.0
2016-04-01,109.61,107.29,21,Africa,2566.0
2016-04-01,109.61,107.29,21,United States,114153.0
2016-04-01,109.61,107.29,21,Canada,23079.0
2016-04-01,109.61,107.29,21,Mexico,3182.0
2016-04-01,109.61,107.29,21,The rest of NA,1079.0
2016-04-01,109.61,107.29,21,Brazil,3953.0
2016-04-01,109.61,107.29,21,The rest of SA,3863.0
2016-04-01,109.61,107.29,21,Australia,39658.0
2016-04-01,109.61,107.29,21,New Zealand,5233.0
2016-04-01,109.61,107.29,21,The rest of Oceania,273.0
2016-04-01,109.61,107.29,21,Stateless,108.0
2016-05-01,108.948,111.02,22,South Korea,302088.0
2016-05-01,108.948,111.02,22,China,507095.0
2016-05-01,108.948,111.02,22,Taiwan,375475.0
2016-05-01,108.948,111.02,22,Hong Kong,140046.0
2016-05-01,108.948,111.02,22,Thailand,84919.0
2016-05-01,108.948,111.02,22,Singapore,29250.0
2016-05-01,108.948,111.02,22,Malaysia,36560.0
2016-05-01,108.948,111.02,22,Indonesia,21053.0
2016-05-01,108.948,111.02,22,Philippines,36871.0
2016-05-01,108.948,111.02,22,Vietnam,16377.0
2016-05-01,108.948,111.02,22,India,13643.0
2016-05-01,108.948,111.02,22,Macau,6729.0
2016-05-01,108.948,111.02,22,Israel,2262.0
2016-05-01,108.948,111.02,22,Mongolia,2004.0
2016-05-01,108.948,111.02,22,Turkey,1689.0
2016-05-01,108.948,111.02,22,The rest of Asia,12162.0
2016-05-01,108.948,111.02,22,United Kingdom,24048.0
2016-05-01,108.948,111.02,22,France,23250.0
2016-05-01,108.948,111.02,22,Germany,16646.0
2016-05-01,108.948,111.02,22,Italy,9389.0
2016-05-01,108.948,111.02,22,Russia,4108.0
2016-05-01,108.948,111.02,22,Spain,6196.0
2016-05-01,108.948,111.02,22,Sweden,3424.0
2016-05-01,108.948,111.02,22,Netherlands,5255.0
2016-05-01,108.948,111.02,22,Switzerland,3624.0
2016-05-01,108.948,111.02,22,Belgium,2700.0
2016-05-01,108.948,111.02,22,Finland,2139.0
2016-05-01,108.948,111.02,22,Poland,3214.0
2016-05-01,108.948,111.02,22,Denmark,1886.0
2016-05-01,108.948,111.02,22,Norway,1272.0
2016-05-01,108.948,111.02,22,Austria,2018.0
2016-05-01,108.948,111.02,22,Portugal,1676.0
2016-05-01,108.948,111.02,22,Ireland,1390.0
2016-05-01,108.948,111.02,22,The rest of Europe,8906.0
2016-05-01,108.948,111.02,22,Africa,3125.0
2016-05-01,108.948,111.02,22,United States,111980.0
2016-05-01,108.948,111.02,22,Canada,24092.0
2016-05-01,108.948,111.02,22,Mexico,3408.0
2016-05-01,108.948,111.02,22,The rest of NA,881.0
2016-05-01,108.948,111.02,22,Brazil,2873.0
2016-05-01,108.948,111.02,22,The rest of SA,3564.0
2016-05-01,108.948,111.02,22,Australia,29811.0
2016-05-01,108.948,111.02,22,New Zealand,4102.0
2016-05-01,108.948,111.02,22,The rest of Oceania,268.0
2016-05-01,108.948,111.02,22,Stateless,106.0
2016-06-01,105.478,102.73,22,South Korea,347365.0
2016-06-01,105.478,102.73,22,China,582452.0
2016-06-01,105.478,102.73,22,Taiwan,397840.0
2016-06-01,105.478,102.73,22,Hong Kong,163103.0
2016-06-01,105.478,102.73,22,Thailand,47898.0
2016-06-01,105.478,102.73,22,Singapore,32574.0
2016-06-01,105.478,102.73,22,Malaysia,20879.0
2016-06-01,105.478,102.73,22,Indonesia,22896.0
2016-06-01,105.478,102.73,22,Philippines,27621.0
2016-06-01,105.478,102.73,22,Vietnam,16736.0
2016-06-01,105.478,102.73,22,India,11955.0
2016-06-01,105.478,102.73,22,Macau,8715.0
2016-06-01,105.478,102.73,22,Israel,1291.0
2016-06-01,105.478,102.73,22,Mongolia,1760.0
2016-06-01,105.478,102.73,22,Turkey,1329.0
2016-06-01,105.478,102.73,22,The rest of Asia,10129.0
2016-06-01,105.478,102.73,22,United Kingdom,20315.0
2016-06-01,105.478,102.73,22,France,16659.0
2016-06-01,105.478,102.73,22,Germany,12025.0
2016-06-01,105.478,102.73,22,Italy,8100.0
2016-06-01,105.478,102.73,22,Russia,3545.0
2016-06-01,105.478,102.73,22,Spain,6061.0
2016-06-01,105.478,102.73,22,Sweden,4412.0
2016-06-01,105.478,102.73,22,Netherlands,3652.0
2016-06-01,105.478,102.73,22,Switzerland,2543.0
2016-06-01,105.478,102.73,22,Belgium,1969.0
2016-06-01,105.478,102.73,22,Finland,2000.0
2016-06-01,105.478,102.73,22,Poland,2701.0
2016-06-01,105.478,102.73,22,Denmark,1845.0
2016-06-01,105.478,102.73,22,Norway,1772.0
2016-06-01,105.478,102.73,22,Austria,1214.0
2016-06-01,105.478,102.73,22,Portugal,1622.0
2016-06-01,105.478,102.73,22,Ireland,1236.0
2016-06-01,105.478,102.73,22,The rest of Europe,6861.0
2016-06-01,105.478,102.73,22,Africa,2685.0
2016-06-01,105.478,102.73,22,United States,125353.0
2016-06-01,105.478,102.73,22,Canada,18915.0
2016-06-01,105.478,102.73,22,Mexico,3961.0
2016-06-01,105.478,102.73,22,The rest of NA,985.0
2016-06-01,105.478,102.73,22,Brazil,2774.0
2016-06-01,105.478,102.73,22,The rest of SA,3042.0
2016-06-01,105.478,102.73,22,Australia,30192.0
2016-06-01,105.478,102.73,22,New Zealand,4253.0
2016-06-01,105.478,102.73,22,The rest of Oceania,401.0
2016-06-01,105.478,102.73,22,Stateless,86.0
2016-07-01,104.128,103.33,21,South Korea,447008.0
2016-07-01,104.128,103.33,21,China,731386.0
2016-07-01,104.128,103.33,21,Taiwan,397002.0
2016-07-01,104.128,103.33,21,Hong Kong,184630.0
2016-07-01,104.128,103.33,21,Thailand,61253.0
2016-07-01,104.128,103.33,21,Singapore,17960.0
2016-07-01,104.128,103.33,21,Malaysia,24960.0
2016-07-01,104.128,103.33,21,Indonesia,26692.0
2016-07-01,104.128,103.33,21,Philippines,20306.0
2016-07-01,104.128,103.33,21,Vietnam,18584.0
2016-07-01,104.128,103.33,21,India,9625.0
2016-07-01,104.128,103.33,21,Macau,11105.0
2016-07-01,104.128,103.33,21,Israel,1634.0
2016-07-01,104.128,103.33,21,Mongolia,1551.0
2016-07-01,104.128,103.33,21,Turkey,1785.0
2016-07-01,104.128,103.33,21,The rest of Asia,13603.0
2016-07-01,104.128,103.33,21,United Kingdom,24721.0
2016-07-01,104.128,103.33,21,France,26962.0
2016-07-01,104.128,103.33,21,Germany,14489.0
2016-07-01,104.128,103.33,21,Italy,10867.0
2016-07-01,104.128,103.33,21,Russia,4700.0
2016-07-01,104.128,103.33,21,Spain,11232.0
2016-07-01,104.128,103.33,21,Sweden,4200.0
2016-07-01,104.128,103.33,21,Netherlands,7516.0
2016-07-01,104.128,103.33,21,Switzerland,5452.0
2016-07-01,104.128,103.33,21,Belgium,3806.0
2016-07-01,104.128,103.33,21,Finland,1764.0
2016-07-01,104.128,103.33,21,Poland,2921.0
2016-07-01,104.128,103.33,21,Denmark,2959.0
2016-07-01,104.128,103.33,21,Norway,2189.0
2016-07-01,104.128,103.33,21,Austria,2059.0
2016-07-01,104.128,103.33,21,Portugal,2103.0
2016-07-01,104.128,103.33,21,Ireland,1486.0
2016-07-01,104.128,103.33,21,The rest of Europe,7395.0
2016-07-01,104.128,103.33,21,Africa,3220.0
2016-07-01,104.128,103.33,21,United States,117636.0
2016-07-01,104.128,103.33,21,Canada,22928.0
2016-07-01,104.128,103.33,21,Mexico,4670.0
2016-07-01,104.128,103.33,21,The rest of NA,917.0
2016-07-01,104.128,103.33,21,Brazil,3204.0
2016-07-01,104.128,103.33,21,The rest of SA,3064.0
2016-07-01,104.128,103.33,21,Australia,29133.0
2016-07-01,104.128,103.33,21,New Zealand,5202.0
2016-07-01,104.128,103.33,21,The rest of Oceania,483.0
2016-07-01,104.128,103.33,21,Stateless,89.0
2016-08-01,101.227,103.31,23,South Korea,458927.0
2016-08-01,101.227,103.31,23,China,676966.0
2016-08-01,101.227,103.31,23,Taiwan,333242.0
2016-08-01,101.227,103.31,23,Hong Kong,159340.0
2016-08-01,101.227,103.31,23,Thailand,34660.0
2016-08-01,101.227,103.31,23,Singapore,12069.0
2016-08-01,101.227,103.31,23,Malaysia,15534.0
2016-08-01,101.227,103.31,23,Indonesia,12837.0
2016-08-01,101.227,103.31,23,Philippines,17385.0
2016-08-01,101.227,103.31,23,Vietnam,17206.0
2016-08-01,101.227,103.31,23,India,9336.0
2016-08-01,101.227,103.31,23,Macau,13116.0
2016-08-01,101.227,103.31,23,Israel,1211.0
2016-08-01,101.227,103.31,23,Mongolia,1656.0
2016-08-01,101.227,103.31,23,Turkey,1103.0
2016-08-01,101.227,103.31,23,The rest of Asia,12714.0
2016-08-01,101.227,103.31,23,United Kingdom,21451.0
2016-08-01,101.227,103.31,23,France,23669.0
2016-08-01,101.227,103.31,23,Germany,14186.0
2016-08-01,101.227,103.31,23,Italy,18385.0
2016-08-01,101.227,103.31,23,Russia,4312.0
2016-08-01,101.227,103.31,23,Spain,15071.0
2016-08-01,101.227,103.31,23,Sweden,2633.0
2016-08-01,101.227,103.31,23,Netherlands,4347.0
2016-08-01,101.227,103.31,23,Switzerland,2845.0
2016-08-01,101.227,103.31,23,Belgium,2012.0
2016-08-01,101.227,103.31,23,Finland,1197.0
2016-08-01,101.227,103.31,23,Poland,2290.0
2016-08-01,101.227,103.31,23,Denmark,1251.0
2016-08-01,101.227,103.31,23,Norway,935.0
2016-08-01,101.227,103.31,23,Austria,1840.0
2016-08-01,101.227,103.31,23,Portugal,2341.0
2016-08-01,101.227,103.31,23,Ireland,1153.0
2016-08-01,101.227,103.31,23,The rest of Europe,6204.0
2016-08-01,101.227,103.31,23,Africa,3104.0
2016-08-01,101.227,103.31,23,United States,88783.0
2016-08-01,101.227,103.31,23,Canada,21890.0
2016-08-01,101.227,103.31,23,Mexico,3064.0
2016-08-01,101.227,103.31,23,The rest of NA,934.0
2016-08-01,101.227,103.31,23,Brazil,1987.0
2016-08-01,101.227,103.31,23,The rest of SA,2634.0
2016-08-01,101.227,103.31,23,Australia,19392.0
2016-08-01,101.227,103.31,23,New Zealand,3616.0
2016-08-01,101.227,103.31,23,The rest of Oceania,324.0
2016-08-01,101.227,103.31,23,Stateless,82.0
2016-09-01,101.873,101.33,22,South Korea,430614.0
2016-09-01,101.873,101.33,22,China,522302.0
2016-09-01,101.873,101.33,22,Taiwan,347522.0
2016-09-01,101.873,101.33,22,Hong Kong,130937.0
2016-09-01,101.873,101.33,22,Thailand,44673.0
2016-09-01,101.873,101.33,22,Singapore,21923.0
2016-09-01,101.873,101.33,22,Malaysia,25895.0
2016-09-01,101.873,101.33,22,Indonesia,17831.0
2016-09-01,101.873,101.33,22,Philippines,20817.0
2016-09-01,101.873,101.33,22,Vietnam,19252.0
2016-09-01,101.873,101.33,22,India,10097.0
2016-09-01,101.873,101.33,22,Macau,5873.0
2016-09-01,101.873,101.33,22,Israel,2842.0
2016-09-01,101.873,101.33,22,Mongolia,1922.0
2016-09-01,101.873,101.33,22,Turkey,1988.0
2016-09-01,101.873,101.33,22,The rest of Asia,13919.0
2016-09-01,101.873,101.33,22,United Kingdom,24693.0
2016-09-01,101.873,101.33,22,France,17297.0
2016-09-01,101.873,101.33,22,Germany,16857.0
2016-09-01,101.873,101.33,22,Italy,9767.0
2016-09-01,101.873,101.33,22,Russia,4485.0
2016-09-01,101.873,101.33,22,Spain,9191.0
2016-09-01,101.873,101.33,22,Sweden,3684.0
2016-09-01,101.873,101.33,22,Netherlands,5197.0
2016-09-01,101.873,101.33,22,Switzerland,3614.0
2016-09-01,101.873,101.33,22,Belgium,2727.0
2016-09-01,101.873,101.33,22,Finland,1730.0
2016-09-01,101.873,101.33,22,Poland,2906.0
2016-09-01,101.873,101.33,22,Denmark,1717.0
2016-09-01,101.873,101.33,22,Norway,1461.0
2016-09-01,101.873,101.33,22,Austria,1906.0
2016-09-01,101.873,101.33,22,Portugal,1699.0
2016-09-01,101.873,101.33,22,Ireland,1445.0
2016-09-01,101.873,101.33,22,The rest of Europe,7817.0
2016-09-01,101.873,101.33,22,Africa,3553.0
2016-09-01,101.873,101.33,22,United States,96808.0
2016-09-01,101.873,101.33,22,Canada,22097.0
2016-09-01,101.873,101.33,22,Mexico,4180.0
2016-09-01,101.873,101.33,22,The rest of NA,1047.0
2016-09-01,101.873,101.33,22,Brazil,3056.0
2016-09-01,101.873,101.33,22,The rest of SA,3738.0
2016-09-01,101.873,101.33,22,Australia,41134.0
2016-09-01,101.873,101.33,22,New Zealand,5626.0
2016-09-01,101.873,101.33,22,The rest of Oceania,314.0
2016-09-01,101.873,101.33,22,Stateless,93.0
2016-10-01,103.827,105.03,21,South Korea,449555.0
2016-10-01,103.827,105.03,21,China,506162.0
2016-10-01,103.827,105.03,21,Taiwan,354457.0
2016-10-01,103.827,105.03,21,Hong Kong,153971.0
2016-10-01,103.827,105.03,21,Thailand,98276.0
2016-10-01,103.827,105.03,21,Singapore,29860.0
2016-10-01,103.827,105.03,21,Malaysia,36696.0
2016-10-01,103.827,105.03,21,Indonesia,23260.0
2016-10-01,103.827,105.03,21,Philippines,36708.0
2016-10-01,103.827,105.03,21,Vietnam,24696.0
2016-10-01,103.827,105.03,21,India,11522.0
2016-10-01,103.827,105.03,21,Macau,7328.0
2016-10-01,103.827,105.03,21,Israel,6126.0
2016-10-01,103.827,105.03,21,Mongolia,1999.0
2016-10-01,103.827,105.03,21,Turkey,1876.0
2016-10-01,103.827,105.03,21,The rest of Asia,16133.0
2016-10-01,103.827,105.03,21,United Kingdom,32022.0
2016-10-01,103.827,105.03,21,France,30035.0
2016-10-01,103.827,105.03,21,Germany,22874.0
2016-10-01,103.827,105.03,21,Italy,12531.0
2016-10-01,103.827,105.03,21,Russia,6464.0
2016-10-01,103.827,105.03,21,Spain,11012.0
2016-10-01,103.827,105.03,21,Sweden,5920.0
2016-10-01,103.827,105.03,21,Netherlands,6790.0
2016-10-01,103.827,105.03,21,Switzerland,6218.0
2016-10-01,103.827,105.03,21,Belgium,4126.0
2016-10-01,103.827,105.03,21,Finland,2618.0
2016-10-01,103.827,105.03,21,Poland,3171.0
2016-10-01,103.827,105.03,21,Denmark,3138.0
2016-10-01,103.827,105.03,21,Norway,1809.0
2016-10-01,103.827,105.03,21,Austria,2402.0
2016-10-01,103.827,105.03,21,Portugal,2271.0
2016-10-01,103.827,105.03,21,Ireland,1714.0
2016-10-01,103.827,105.03,21,The rest of Europe,10326.0
2016-10-01,103.827,105.03,21,Africa,3329.0
2016-10-01,103.827,105.03,21,United States,119477.0
2016-10-01,103.827,105.03,21,Canada,29736.0
2016-10-01,103.827,105.03,21,Mexico,4805.0
2016-10-01,103.827,105.03,21,The rest of NA,1158.0
2016-10-01,103.827,105.03,21,Brazil,5448.0
2016-10-01,103.827,105.03,21,The rest of SA,4901.0
2016-10-01,103.827,105.03,21,Australia,37667.0
2016-10-01,103.827,105.03,21,New Zealand,4831.0
2016-10-01,103.827,105.03,21,The rest of Oceania,382.0
2016-10-01,103.827,105.03,21,Stateless,104.0
2016-11-01,108.347,113.29,22,South Korea,426918.0
2016-11-01,108.347,113.29,22,China,432802.0
2016-11-01,108.347,113.29,22,Taiwan,300739.0
2016-11-01,108.347,113.29,22,Hong Kong,152346.0
2016-11-01,108.347,113.29,22,Thailand,80327.0
2016-11-01,108.347,113.29,22,Singapore,43323.0
2016-11-01,108.347,113.29,22,Malaysia,44428.0
2016-11-01,108.347,113.29,22,Indonesia,21853.0
2016-11-01,108.347,113.29,22,Philippines,30004.0
2016-11-01,108.347,113.29,22,Vietnam,18126.0
2016-11-01,108.347,113.29,22,India,11151.0
2016-11-01,108.347,113.29,22,Macau,6876.0
2016-11-01,108.347,113.29,22,Israel,2424.0
2016-11-01,108.347,113.29,22,Mongolia,1554.0
2016-11-01,108.347,113.29,22,Turkey,1438.0
2016-11-01,108.347,113.29,22,The rest of Asia,13638.0
2016-11-01,108.347,113.29,22,United Kingdom,23489.0
2016-11-01,108.347,113.29,22,France,17399.0
2016-11-01,108.347,113.29,22,Germany,15399.0
2016-11-01,108.347,113.29,22,Italy,8581.0
2016-11-01,108.347,113.29,22,Russia,4983.0
2016-11-01,108.347,113.29,22,Spain,6169.0
2016-11-01,108.347,113.29,22,Sweden,3978.0
2016-11-01,108.347,113.29,22,Netherlands,4323.0
2016-11-01,108.347,113.29,22,Switzerland,2931.0
2016-11-01,108.347,113.29,22,Belgium,2370.0
2016-11-01,108.347,113.29,22,Finland,1803.0
2016-11-01,108.347,113.29,22,Poland,2641.0
2016-11-01,108.347,113.29,22,Denmark,1743.0
2016-11-01,108.347,113.29,22,Norway,1351.0
2016-11-01,108.347,113.29,22,Austria,1605.0
2016-11-01,108.347,113.29,22,Portugal,1706.0
2016-11-01,108.347,113.29,22,Ireland,1294.0
2016-11-01,108.347,113.29,22,The rest of Europe,7227.0
2016-11-01,108.347,113.29,22,Africa,2767.0
2016-11-01,108.347,113.29,22,United States,103761.0
2016-11-01,108.347,113.29,22,Canada,24039.0
2016-11-01,108.347,113.29,22,Mexico,3507.0
2016-11-01,108.347,113.29,22,The rest of NA,858.0
2016-11-01,108.347,113.29,22,Brazil,2847.0
2016-11-01,108.347,113.29,22,The rest of SA,2901.0
2016-11-01,108.347,113.29,22,Australia,33125.0
2016-11-01,108.347,113.29,22,New Zealand,4139.0
2016-11-01,108.347,113.29,22,The rest of Oceania,426.0
2016-11-01,108.347,113.29,22,Stateless,95.0
2016-12-01,116.11,117.07,21,South Korea,494376.0
2016-12-01,116.11,117.07,21,China,427462.0
2016-12-01,116.11,117.07,21,Taiwan,278736.0
2016-12-01,116.11,117.07,21,Hong Kong,189773.0
2016-12-01,116.11,117.07,21,Thailand,96405.0
2016-12-01,116.11,117.07,21,Singapore,75868.0
2016-12-01,116.11,117.07,21,Malaysia,63297.0
2016-12-01,116.11,117.07,21,Indonesia,40894.0
2016-12-01,116.11,117.07,21,Philippines,41318.0
2016-12-01,116.11,117.07,21,Vietnam,13050.0
2016-12-01,116.11,117.07,21,India,7512.0
2016-12-01,116.11,117.07,21,Macau,13329.0
2016-12-01,116.11,117.07,21,Israel,939.0
2016-12-01,116.11,117.07,21,Mongolia,1619.0
2016-12-01,116.11,117.07,21,Turkey,1115.0
2016-12-01,116.11,117.07,21,The rest of Asia,11121.0
2016-12-01,116.11,117.07,21,United Kingdom,20801.0
2016-12-01,116.11,117.07,21,France,15499.0
2016-12-01,116.11,117.07,21,Germany,10713.0
2016-12-01,116.11,117.07,21,Italy,8404.0
2016-12-01,116.11,117.07,21,Russia,4428.0
2016-12-01,116.11,117.07,21,Spain,5749.0
2016-12-01,116.11,117.07,21,Sweden,3206.0
2016-12-01,116.11,117.07,21,Netherlands,3510.0
2016-12-01,116.11,117.07,21,Switzerland,2443.0
2016-12-01,116.11,117.07,21,Belgium,1461.0
2016-12-01,116.11,117.07,21,Finland,1852.0
2016-12-01,116.11,117.07,21,Poland,1156.0
2016-12-01,116.11,117.07,21,Denmark,1274.0
2016-12-01,116.11,117.07,21,Norway,1074.0
2016-12-01,116.11,117.07,21,Austria,1018.0
2016-12-01,116.11,117.07,21,Portugal,2178.0
2016-12-01,116.11,117.07,21,Ireland,1188.0
2016-12-01,116.11,117.07,21,The rest of Europe,4643.0
2016-12-01,116.11,117.07,21,Africa,2286.0
2016-12-01,116.11,117.07,21,United States,105036.0
2016-12-01,116.11,117.07,21,Canada,24642.0
2016-12-01,116.11,117.07,21,Mexico,3935.0
2016-12-01,116.11,117.07,21,The rest of NA,774.0
2016-12-01,116.11,117.07,21,Brazil,3865.0
